degrees , closeness , betweenness
2723776, 1155, 1.0535076537331e-05, 25755.6363952635 
2683590, 198, 1.04740557638729e-05, 4861.65803042464 
29442, 80, 1.01496051803585e-05, 6056.68422497724 
1648182, 1135, 1.06823911464342e-05, 23638.4960879129 
1935379, 1160, 1.07963378821904e-05, 28027.3312938172 
2493677, 23, 9.13125262523513e-06, 3094.98818833043 
85030, 1040, 1.13182348080993e-05, 34929.4275929487 
2597660, 1178, 1.08415186799367e-05, 29796.4343113248 
3003247, 22, 9.88718719411515e-06, 3305.27791502518 
1134687, 11, 1.01748031175597e-05, 11670.4498394072 
2054, 1190, 1.07770233861407e-05, 27791.6727631072 
234612, 1099, 1.06378451980767e-05, 25468.4801349625 
630, 1, 1.03007828594973e-05, 0 
2527980, 1103, 1.07824849314773e-05, 30956.3719280773 
204286, 1105, 1.06887853264355e-05, 29646.8319656182 
2000, 761, 1.1274465590331e-05, 13643.0058803207 
1263728, 1065, 1.08303640085343e-05, 28426.9089447381 
1804624, 650, 1.05337448516322e-05, 11246.2555468569 
3025667, 53, 9.71496298599102e-06, 1949.12838529102 
55080, 1101, 1.07550010755001e-05, 29199.7833691864 
2927875, 1213, 1.07131761353288e-05, 28734.4292230626 
2766784, 12, 9.56214918865164e-06, 3348.16141003292 
56459, 58, 9.46906928517996e-06, 6737.17078275674 
1526572, 1062, 1.07098487769353e-05, 27465.0845662197 
1332264, 1202, 1.08178277801817e-05, 29196.2447889991 
34003, 1172, 1.07190327144878e-05, 36837.7716209251 
34004, 1044, 1.07635674768045e-05, 21905.566374867 
1773489, 1170, 1.07812062013498e-05, 29165.7159352682 
388357, 1139, 1.08134995728668e-05, 26487.7032243659 
68232, 1037, 1.06875287227334e-05, 26127.4623483703 
3064901, 1173, 1.0725585885129e-05, 30656.8970145491 
36821, 1185, 1.07347968439697e-05, 26743.6867675946 
1033, 32, 9.13091911831845e-06, 8422.68601429847 
2691354, 1008, 1.06890138315839e-05, 27912.041543346 
2954092, 83, 1.03445778894992e-05, 500.213914643337 
