"","Ia7iM2MAIPOOB100245","P0ZQM2MAIPOOA100240","qU3SM2MAIPOOM070605","B7zTM2MAIPOOA070610","c5isM2MAIPOOA070615","TgLUM2MAIPOOM070620","pse1M2MAIPOOA100685","AJwcM2MAIPOOA100700","nodos","degrees","closeness","betweenness"
"Pseudorhizobium_banfieldiae",0.000263590411511148,0.000134411312538308,0.000357626362619046,0.000155894433486124,0.000113176539120245,0.00015888548433553,0.000177943668728678,0.000143829190719828,"v_152",47,2.92278014847723e-05,15470.2132591647
"Breoghania_sp._L-A4",0.000236724053493205,0.000291786650710496,0.000275067103852505,0.000358340676971577,0.000261209730973342,0.000320799577610007,0.000296454152101977,0.000329916638975725,"v_392",124,2.92278014847723e-05,17031.654621736
"Lentibacillus_sp._CBA3610",3.85846631108756e-06,4.87985544719964e-06,3.99101630056266e-06,0,4.37501196852659e-06,3.80517533354886e-06,4.98242272440298e-06,5.82872517738889e-06,"v_4624",57,2.92269472453602e-05,927.547185519483
"Microbacterium_sp._XT11",0.000140190942636181,0.000136348902201166,0.000134833746781754,0.000126664227207476,0.000117192943550368,0.000131162064048245,0.000133813638883966,0.000144638735883354,"v_3721",31,2.92260930558803e-05,2380.89988330265
"Burkholderia_pyrrocinia",0.000193137674793883,0.000294011290693778,0.000196890137494424,0.000349679875111237,0.000313853317611023,0.000285232836737244,0.000183993753465453,0.000275137416243783,"v_2436",175,2.92226767971946e-05,6233.49174521381
"Luteimonas_chenhongjianii",0.000311035256521558,0.000187156808916127,0.000186012661694852,0.000208941844880708,0.000164242252588949,0.000222719241971798,0.00014128727297057,0.000170490211438625,"v_989",82,2.9220968967331e-05,10885.7477804035
"Halobacteroides_halobius",1.21470235719423e-06,2.72697804402333e-06,5.08658940267789e-06,0,4.80534101461118e-06,4.4264284492303e-06,0,3.99375614006275e-06,"v_5162",282,2.9217553906387e-05,6455.25808400519
"Novosphingobium_sp._PP1Y",0.000234366101858652,0.000183783967651151,0.000203933107436594,0.000186207239997315,0.000164672581635034,0.000209517613263568,0.000169046485292244,0.000161423305607131,"v_502",83,2.92149931344766e-05,8861.36335366753
"Flavobacterium_oreochromis",6.78804258432071e-06,2.26769753134572e-05,1.25208354527456e-06,0,1.7930376920191e-06,2.4073558232656e-06,8.8971834364339e-06,1.88893871489455e-06,"v_5740",34,2.92149931344766e-05,267.726937312913
"Streptomyces_genisteinicus",0.000252086465657721,0.000220956984145996,0.000372416599497601,0.000294467263251568,0.000287101195246098,0.000294629290111926,0.000280795109253854,0.000335799333830682,"v_3274",276,2.92141396435875e-05,5200.93659554039
"Candidatus_Portiera_aleyrodidarum",9.14599421887422e-06,3.37284126497622e-06,2.03463576107116e-06,0,4.87706252229194e-06,2.79563902056651e-06,0,3.4540593643786e-06,"v_1769",169,2.92124328114045e-05,2038.48656350144
"Streptomyces_sp._Go_40/10",0.000252300824897225,0.000204308065561432,0.000349957350904239,0.000302045464879366,0.000326834910501241,0.000282903137553438,0.000239868065446258,0.000270603963328036,"v_3115",132,2.92098729370527e-05,14620.9819694129
"Sporosarcina_ureilytica",1.50051467653405e-06,7.46330833101122e-06,3.59974019266436e-06,0,2.15164523042292e-06,4.34877180977012e-06,0,3.29215033167335e-06,"v_4778",218,2.92064604690558e-05,3852.38732182277
"Mesorhizobium_sp._NZP2298",0.000196138704146951,0.000153213108526048,0.000126851714180629,0.000146151031393242,0.000120850740442087,0.000159817364009052,0.000160505189193267,0.000160020093990352,"v_211",56,2.92039016412593e-05,5315.37267659612
"Idiomarina_sp._X4",2.42940471438846e-06,3.94694190582324e-06,3.91276107898299e-06,0,5.30739156837652e-06,3.64986205462849e-06,0,2.80642323355761e-06,"v_2049",287,2.92039016412593e-05,11141.6016074609
"Methylobacterium_mesophilicum",0.000223505233723739,0.000250523167149617,0.000291578955605813,0.000316119267902419,0.000306322559304542,0.000303637460289307,0.000294674715414691,0.000294836348556254,"v_259",211,2.91996379244897e-05,6830.71629278042
"Desulfitobacterium_dehalogenans",2.57231087405837e-06,3.01402836444684e-06,3.91276107898299e-06,0,5.23567006069576e-06,4.50408508869048e-06,5.69419739931769e-06,3.07627162139969e-06,"v_5109",108,2.91987853305302e-05,2825.90903499321
"Synechococcus_sp._WH_8020",2.14359239504864e-06,2.87050320423508e-06,3.75625063582368e-06,0,5.23567006069576e-06,5.20299484383211e-06,5.33831006186034e-06,3.02230194383127e-06,"v_5264",108,2.91987853305302e-05,2825.90903499321
"Spiribacter_sp._E85",0.000238224568169739,0.000268176761855663,0.000293535336145304,0.00035509287627395,0.000291763093245347,0.000377411267776478,0.000236309192071684,0.000302068285350422,"v_1669",186,2.91928185666326e-05,8613.44959729685
"Epilithonimonas_zeae",5.35898098762161e-06,5.52571866815254e-06,1.72161487475252e-06,0,3.22746784563437e-06,4.11580189138958e-06,0,2.10481742516821e-06,"v_5966",320,2.91860023932522e-05,11810.2383008362
"Chryseobacterium_salivictor",5.14462174811675e-06,6.17158188910543e-06,2.26940142581014e-06,0,2.72541729186903e-06,4.97002492545157e-06,3.91476071203091e-06,2.05084774759979e-06,"v_5949",153,2.91851505953771e-05,19082.5635562603
"Glaciecola_nitratireducens",2.78667011356324e-06,3.51636642518798e-06,2.97369842002708e-06,0,4.08812593780354e-06,4.4264284492303e-06,0,3.13024129896811e-06,"v_2004",427,2.91817439010155e-05,19961.5989883381
"Erythrobacter_sp._3-20A1M",0.000234723367257827,0.000149983792421283,0.00020009860157919,0.000160224834416294,0.000152981975883069,0.000180939969942221,0.00017224947132936,0.000171083877891877,"v_537",54,2.91808923516881e-05,18107.8829050608
"Streptomyces_rapamycinicus",0.00023679550657304,0.000196414181749786,0.000415848247474313,0.000311788866972249,0.000264724084849699,0.000367005278088814,0.000253391784269637,0.000342977300947281,"v_3229",223,2.91800408520572e-05,10711.9777361075
"Halobacillus_mangrovi",1.28615543702919e-06,2.94226578434096e-06,5.47786551057619e-06,0,3.51435387635743e-06,3.41689213624795e-06,8.8971834364339e-06,5.66681614468364e-06,"v_4617",105,2.91800408520572e-05,647.470549440324
"Rhodanobacter_glycinis",0.000464302112767536,0.000156227136890494,0.00017028336215734,0.000259824055810207,0.000166752505357776,0.000212856848760355,0.000105698539224835,0.000149496006864511,"v_1002",94,2.91791894021184e-05,20244.932622357
"Mycobacterium_rufum",0.000184849117533028,0.00018328162959041,0.000251121006049129,0.000208941844880708,0.000387583027506848,0.000206721974243001,0.000250900572907436,0.000261429118141405,"v_3457",171,2.91791894021184e-05,1640.65055482457
"Amycolatopsis_orientalis",0.000199782811218534,0.000231577846001665,0.000350896413563195,0.000281476060461058,0.000259990465342769,0.000269701508845208,0.000282930433278598,0.000347510753863028,"v_4270",344,2.91791894021184e-05,4351.70237333414
"Streptomyces_sp._SAT1",0.000288098817894538,0.000208183244887149,0.00037272962038392,0.000312871467204791,0.000305103293673969,0.000308995768412059,0.00029075995470266,0.000302877830513948,"v_3100",195,2.91749328976543e-05,16203.2134871165
"Vibrio_scophthalmi",3.14393551273801e-06,3.65989158539973e-06,3.36497452792538e-06,0,4.30329046084583e-06,5.43596476221265e-06,4.27064804948827e-06,2.37466581301029e-06,"v_2103",64,2.91706776348415e-05,999.589452142636
"Acinetobacter_soli",3.28684167240792e-06,2.65521546391745e-06,8.37330870902361e-06,0,4.87706252229194e-06,3.02860893894705e-06,0,2.05084774759979e-06,"v_2163",135,2.91706776348415e-05,2270.10128821931
"Roseomonas_sp._FDAARGOS_362",0.000163770458981716,0.00018120051476734,0.000256129340230227,0.000226263448601389,0.000241701480884174,0.000259217862518083,0.000259441869006412,0.000211669075423326,"v_607",24,2.91698267312292e-05,284.571736698253
"Thiomicrospira_microaerophila",4.71590326910702e-06,3.01402836444684e-06,2.58242231212878e-06,0,5.23567006069576e-06,3.72751869408868e-06,0,2.53657484571553e-06,"v_2252",255,2.91698267312292e-05,5323.40711914137
"Thermosynechococcus_sp._CL-1",2.28649855471855e-06,2.87050320423508e-06,9.07760570324055e-06,0,3.3709108609959e-06,3.49454877570813e-06,0,3.88581678492592e-06,"v_5346",216,2.91698267312292e-05,3865.72051975366
"Phascolarctobacterium_sp._Marseille-Q4147",2.92957627323315e-06,3.15755352465859e-06,4.22578196530164e-06,0,3.80123990708048e-06,3.26157885732759e-06,0,4.74933162602057e-06,"v_5203",265,2.91689758772569e-05,26364.4265933373
"Chryseobacterium_glaciei",3.35829475224288e-06,2.13852488715514e-05,2.11289098265082e-06,0,2.51025276882673e-06,3.72751869408868e-06,0,1.61909032705247e-06,"v_5956",26,2.91647223518432e-05,1078.39070425866
"Xenorhabdus_nematophila",2.28649855471855e-06,3.01402836444684e-06,3.44322974950504e-06,0,4.30329046084583e-06,4.65939836761084e-06,0,3.40008968681018e-06,"v_1636",396,2.91638717956196e-05,17033.2652706507
"Alysiella_filiformis",2.50085779422342e-06,2.79874062412921e-06,3.1302088631864e-06,0,4.51845498388812e-06,4.0381452519294e-06,0,3.93978646249434e-06,"v_2882",396,2.91638717956196e-05,23015.3090314473
"Chryseobacterium_sp._C-17",3.21538859257297e-06,2.00217598495397e-05,2.11289098265082e-06,0,2.72541729186903e-06,3.41689213624795e-06,0,1.40321161677881e-06,"v_5933",26,2.91630212890055e-05,861.777822746816
"Brevundimonas_goettingensis",0.000215645394941894,0.000161896380718859,0.000178813181309523,0.000159142234183752,0.000166967669880818,0.000181638879697363,0.000126340004797361,0.000153111975261595,"v_838",39,2.91613204245888e-05,3858.72734483236
"Flavobacterium_sp._GENT5",7.00240182382557e-06,2.51886656171629e-05,9.39062658955919e-07,0,1.72131618433833e-06,3.02860893894705e-06,5.69419739931769e-06,1.88893871489455e-06,"v_5707",31,2.91613204245888e-05,314.974858785544
"Devosia_sp._1566",0.00021328744330734,0.000172876055475058,0.000162927371328852,0.000200281043020368,0.000147961470345416,0.000170301010336176,0.000253391784269637,0.000173944270803003,"v_309",61,2.91596197585583e-05,8109.71604881177
"Winogradskyella_schleiferi",4.71590326910702e-06,6.8892076901642e-06,2.26940142581014e-06,0,2.29508824578444e-06,3.72751869408868e-06,0,2.59054452328395e-06,"v_5806",299,2.91587694999271e-05,8343.14718159144
"Sphingobacterium_paramultivorum",5.35898098762161e-06,7.31978317079946e-06,3.83450585740333e-06,0,3.3709108609959e-06,2.79563902056651e-06,0,2.48260516814712e-06,"v_6043",170,2.91579192908794e-05,2427.41556879487
"Candidatus_Coxiella_mudrowiae",2.35795163455351e-06,3.51636642518798e-06,2.42591186896946e-06,0,4.94878402997271e-06,4.11580189138958e-06,0,3.50802904194701e-06,"v_2246",411,2.91553689611942e-05,21876.4214133351
"Agromyces_intestinalis",0.000241082691363138,0.00026753089863471,0.000241104337686932,0.00026956745790309,0.000202182930152073,0.000250365005619623,0.000283286320616055,0.000357171326147774,"v_3782",67,2.91545189504373e-05,13680.0688012453
"Vibrio_breoganii",3.14393551273801e-06,6.17158188910543e-06,2.50416709054912e-06,0,3.15574633795361e-06,2.56266910218596e-06,0,4.04772581763117e-06,"v_2101",272,2.91536689892423e-05,13330.0077960705
"Auraticoccus_monumenti",0.000180776291982436,0.000209331446168843,0.000293848357031623,0.000236006850694272,0.00022915021704004,0.000221554392379896,0.000349125478045666,0.000336500939639071,"v_4213",296,2.91451721022413e-05,4186.13052084051
"Anaerostipes_rhamnosivorans",2.35795163455351e-06,2.65521546391745e-06,3.28671930634572e-06,0,5.163948553015e-06,4.58174172815066e-06,0,2.96833226626286e-06,"v_5072",384,2.9140076347e-05,19885.2346041106
"Pseudomonas_ogarae",1.36475382484764e-05,0.000238610578852041,1.32251324469625e-05,2.27346048833931e-05,1.64959467665757e-05,1.92588465861248e-05,1.28119441484648e-05,1.58670852051142e-05,"v_1223",3,2.91383781578717e-05,375.076251566588
"Constantimarinum_furrinae",6.43077718514593e-06,4.66456770688201e-06,2.26940142581014e-06,0,3.72951839939972e-06,3.72751869408868e-06,0,3.07627162139969e-06,"v_5881",277,2.91366801666618e-05,6555.27320586236
"Paenibacillus_sp._IHBB_10380",4.14427863042738e-06,7.10449543048183e-06,5.32135506741687e-06,0,4.1598474454843e-06,4.11580189138958e-06,7.47363408660447e-06,4.58742259331533e-06,"v_4675",47,2.91358312452654e-05,575.40769122801
"Salinivirga_cyanobacteriivorans",3.50120091191279e-06,4.52104254667026e-06,2.11289098265082e-06,0,3.94468292244201e-06,4.0381452519294e-06,0,2.86039291112603e-06,"v_6142",417,2.91273447512525e-05,19571.5800297036
"Martelella_sp._AD-3",0.000247013296989439,0.000264301582529945,0.000261685460962383,0.000331275671158014,0.000261855224542469,0.000304025743486608,0.000296810039439435,0.000298938044051454,"v_346",144,2.9125648045669e-05,7114.49889873873
"Tardibacter_chloracetimidivorans",0.000272807858809858,0.000217081804820278,0.000352305007551629,0.000331275671158014,0.000276414690601664,0.000324527096304095,0.000305351335538411,0.000281505838196856,"v_525",180,2.91180153160761e-05,12704.6939304618
"Polynucleobacter_sp._MWH-CaK5",3.35829475224288e-06,4.87985544719964e-06,2.58242231212878e-06,0,3.01230332259208e-06,3.72751869408868e-06,7.11774674914712e-06,3.56199871951543e-06,"v_2557",89,2.91180153160761e-05,4524.99753522684
"Azospirillum_sp._B510",0.000206499400723019,0.00024872910264697,0.000307073489478585,0.000322614869297674,0.000308115596996561,0.000346892208468627,0.000287556968665544,0.000303633405999906,"v_586",214,2.91171674819474e-05,4753.79884355792
"Streptomyces_sp._CCM_MD2014",0.000227720965434001,0.000143883973112284,0.000364043290788578,0.000238172051159357,0.000160441012681869,0.000297269615853572,0.000368343394268363,0.000261213239431132,"v_3136",139,2.91171674819474e-05,3093.06163740677
"Vibrio_gazogenes",2.85812319339819e-06,3.15755352465859e-06,2.3476566473898e-06,0,3.65779689171896e-06,4.34877180977012e-06,0,3.56199871951543e-06,"v_2104",398,2.91154719618005e-05,30119.2471996839
"Streptomyces_glaucescens",0.000213644708706515,0.000196557706909997,0.000394249806318327,0.000270650058135632,0.0002554002888512,0.000261236935144048,0.000276168573866908,0.000275461234309193,"v_3302",331,2.91146242757737e-05,4663.66782676373
"Mesorhizobium_huakuii",0.000241297050602642,0.000207035043605455,0.000178343649980045,0.000243585052322069,0.000172920555018322,0.000224039404842621,0.000202144007675778,0.000241244458730818,"v_225",54,2.91120815138282e-05,14099.1977750365
"Diaphorobacter_sp._HDW4A",0.000238081662010069,0.000253896008414593,0.000205967743197665,0.000303128065111908,0.000331281643977448,0.000322663336957051,0.000198941021638662,0.000252524121342617,"v_2400",213,2.91112340252103e-05,11799.2507857016
"Microbacterium_sp._No._7",0.000285526507020479,0.000265019208331004,0.000302691197070124,0.000296632463716653,0.00027605608306326,0.000295017573309227,0.000290404067365202,0.000318259188620947,"v_3712",244,2.91112340252103e-05,6875.00590611897
"Paraliobacillus_zengyii",2.14359239504864e-06,3.37284126497622e-06,4.30403718688129e-06,0,1.93648070738062e-06,3.88283197300904e-06,1.03207327862633e-05,5.72078582225205e-06,"v_4645",73,2.91069973221562e-05,523.694950873053
"Mycobacterium_grossiae",0.000203498371369951,0.000212058424212867,0.00028985734073106,0.000277145659530888,0.000250021175775143,0.000244618414299569,0.000311045532937729,0.00029839834727577,"v_3456",293,2.91053029862041e-05,4083.62098374291
"Yersinia_aldovae",3.71556015141765e-06,2.58345288381157e-06,3.75625063582368e-06,0,3.94468292244201e-06,4.27111517030994e-06,0,3.02230194383127e-06,"v_1541",314,2.90993743634512e-05,13051.6827810175
"Methylobacterium_sp._XJLW",0.000159697633431124,0.00023114727052103,0.000203072299999217,0.000147233631625784,0.000230871533224379,0.00023623149723787,0.000225276684610506,0.000270603963328036,"v_250",8,2.90985276145027e-05,1969.75670743558
"Streptomyces_sp._W1SF4",0.000227720965434001,0.000208183244887149,0.000337827791559392,0.000279310859995973,0.000284160613431186,0.000261625218341349,0.000266203728418102,0.000310271676340821,"v_3123",294,2.90976809148311e-05,6574.74309215475
"Streptomyces_parvulus",0.000240725425963963,0.000187587384396763,0.00033594966624148,0.000298797664181738,0.000250451504821227,0.000255645657102915,0.000326704575785853,0.00031507497764441,"v_3289",330,2.90942946088272e-05,14308.6755942792
"Parasphingopyxis_algicola",0.000249085436304652,0.000181415802507657,0.000288292236299467,0.000271732658368175,0.000238115405500136,0.000263721947606774,0.000243782826158289,0.000230828310960114,"v_515",62,2.9085832291091e-05,18164.3865545859
"Sulfurovum_sp._NBC37-1",2.64376395389333e-06,3.94694190582324e-06,3.5214849710847e-06,0,3.3709108609959e-06,3.96048861246922e-06,0,3.83184710735751e-06,"v_3040",325,2.90849863300564e-05,18085.0368581611
"Rhizobium_sp._CCGE532",7.68120608225764e-05,0.000196701232070209,9.81320478608935e-05,0,0.000100123224722346,8.64318397191812e-05,0,0.000123212773888693,"v_111",7,2.90824487421841e-05,1129.78610203815
"Streptomyces_lunaelactis",0.000192351690915698,0.000188448535358033,0.000312707865432321,0.000295549863484111,0.00023094325473206,0.000231649755509719,0.000318163279686876,0.000386854648810403,"v_3299",330,2.90807572629191e-05,14139.2600310156
"Candidatus_Koribacter_versatilis",0.000129901699139948,0.000197992958512115,0.000244625822658017,0.000351845075576322,0.000613649219716615,0.000314742359732113,0.000202499895013235,0.000272546871720499,"v_6189",202,2.90807572629191e-05,5279.44858987178
"Aquabacterium_olei",0.000251086122540031,0.000237175327249924,0.00019782920015338,0.000315036667669876,0.000315718076810722,0.000318469878426201,0.000209261754424925,0.000234444279357197,"v_2726",169,2.90790659804007e-05,25149.3280547897
"Sphingobacterium_sp._dk4302",5.14462174811675e-06,5.88453156868192e-06,1.72161487475252e-06,0,4.87706252229194e-06,4.0381452519294e-06,5.69419739931769e-06,3.29215033167335e-06,"v_6033",84,2.90765294254478e-05,2007.59318531419
"Sulfurovum_sp._HSL1-3",2.64376395389333e-06,2.5116903037057e-06,2.81718797686776e-06,0,3.87296141476125e-06,5.35830812275247e-06,0,3.29215033167335e-06,"v_3039",375,2.90748386346456e-05,22142.4057601738
"Rubrobacter_radiotolerans",0.00014190581655222,0.000129172644190579,0.000395188868977283,0.000243585052322069,0.000200174727937012,0.00022768926689725,0.000418167621512393,0.00040228997659497,"v_4440",295,2.90748386346456e-05,12621.1381766487
"Fusarium_dimerum",2.72950764969527e-05,2.19593495123984e-05,1.40859398843388e-05,1.73216037206805e-05,1.36270864593451e-05,1.45217915790538e-05,0.000152319780431748,0.000127962105514713,"v_6323",3,2.90714576428862e-05,3.80063933145252
